Price,Close,High,Low,Open,Volume,returns,log_returns,SMA_10,SMA_20,SMA_50,EMA_12,EMA_26,MACD,MACD_signal,MACD_hist,RSI,BB_middle,BB_upper,BB_lower,BB_width,volatility_10,volatility_20,volatility_annual,volume_sma_20,volume_ratio,momentum_5,momentum_10,momentum_20,return_lag_1,return_lag_2,return_lag_3,return_lag_5,return_lag_10,target
2015-03-16,27.871414184570312,27.97612231455209,27.359282919594182,27.63767986274413,36856000.0,0.015623943336090518,0.015503146127882386,28.17164363861084,27.717400455474852,26.64769760131836,27.857964001582328,27.51845125724189,0.3395127443404391,0.44590483055873503,-0.10639208621829593,62.211828211640366,27.717400455474852,29.167746126314,26.267054784635704,0.10465235895184176,0.012757203295030746,0.013022721249728404,0.20672929092058578,39414400.0,0.9350897134042381,-0.021703403158957135,-0.023268597780166878,0.019014531401020163,-0.014558829754052205,0.009861569234299816,-0.0074304853867966925,0.002094513689075983,0.0220215263904453,0
2015-03-17,27.671424865722656,27.821787570533843,27.51262485746634,27.70516840036692,28892000.0,-0.00717542775272495,-0.00720129494750816,28.066537857055664,27.748664379119873,26.675547142028808,27.829265672988534,27.529782635647873,0.29948303734066073,0.4166204719151202,-0.11713743457445946,55.74430925424315,27.748664379119873,29.164634960376173,26.332693797863573,0.102056845829436,0.012435606762361646,0.012856029312101854,0.20408313844546974,38900300.0,0.7427192078210194,-0.0040009408163105276,-0.03659355729151492,0.023118948770695535,0.015623943336090518,-0.014558829754052205,0.009861569234299816,-0.02482146811893393,0.006556416503863183,1
2015-03-18,28.09571647644043,28.113085166739943,27.46746207936663,27.677376189583796,35324000.0,0.015333204299260883,0.015216838719423099,28.006144332885743,27.80699872970581,26.721896934509278,27.870258104288826,27.571703660891767,0.29855444339705883,0.39300726621150794,-0.09445282281444911,53.99090363073295,27.80699872970581,29.176147992981452,26.43784946643017,0.09847515559548678,0.013816393153641384,0.013157427755055507,0.20886769039905445,39108300.0,0.9032353745880031,0.018841402391961637,-0.021043295146243923,0.04332451019993733,-0.00717542775272495,0.015623943336090518,-0.014558829754052205,-0.0074304853867966925,-0.0007948812568926433,0
2015-03-19,27.972148895263672,28.135414578565772,27.895230682684033,28.01432972841733,24660000.0,-0.004398093256684721,-0.00440779332047049,27.918009757995605,27.849725818634035,26.77849925994873,27.885933610592648,27.60136627084524,0.284567339747408,0.371319280918688,-0.08675194117127999,50.61017245749449,27.849725818634035,29.181104826548165,26.518346810719905,0.09561164203802068,0.013578324714752099,0.013185570846356317,0.20931444812329364,38799600.0,0.6355735626140475,0.004454940947581143,-0.030545546034216664,0.03151243304348261,0.015333204299260883,-0.00717542775272495,0.015623943336090518,0.009861569234299816,0.005360445748132658,1
2015-03-20,28.035669326782227,28.14236325185742,28.01234700892189,28.123010649951073,44320000.0,0.002270845609909866,0.0022682711367685393,27.87855758666992,27.907166767120362,26.837850799560545,27.908969874621814,27.633536867581313,0.2754330070405011,0.3521420261430506,-0.07670901910254951,43.20607203147003,27.907166767120362,29.16047097939043,26.653862554850296,0.08981952361761661,0.013007225925963147,0.012967586365247084,0.2058540517631747,39103900.0,1.1333907871081912,0.021609339489359503,-0.013876857622983296,0.042727911766172744,-0.004398093256684721,0.015333204299260883,-0.00717542775272495,-0.014558829754052205,-0.014670791505374203,1
2015-03-23,28.0565128326416,28.268412757337785,27.94187947125673,28.08777647665566,30234000.0,0.0007434638216203826,0.0007431875892973666,27.835235023498534,27.982522392272948,26.895872383117677,27.93166879124024,27.664868420548743,0.26680037069149876,0.33507369505274026,-0.0682733243612415,40.51723388722793,27.982522392272948,29.061154032620607,26.90389075192529,0.0770932387886169,0.012974794884279798,0.012505570518624755,0.19851977757157283,38970300.0,0.7758215872087205,0.0066411645582649115,-0.015206374472545359,0.05676634817894732,0.002270845609909866,-0.004398093256684721,0.015333204299260883,0.015623943336090518,0.002094513689075983,1
2015-03-24,28.660449981689453,28.87582174322212,28.191491553551952,28.21382380872292,79156000.0,0.021525738164623887,0.021297331399254094,27.92302188873291,28.079018211364748,26.97211627960205,28.043788974386274,27.738615202855463,0.3051737715308107,0.3290937103483544,-0.023919938817543673,49.52106337771841,28.079018211364748,29.022946235160713,27.13509018756878,0.06723369148383676,0.01193703717129722,0.013166782273751678,0.2090161887796831,41507800.0,1.9070150670476393,0.035741748781138005,0.03159780734328277,0.07219894711890507,0.0007434638216203826,0.002270845609909866,-0.004398093256684721,-0.00717542775272495,-0.02482146811893393,0
2015-03-25,28.13740348815918,28.78600249236309,28.13740348815918,28.661939868423275,53070000.0,-0.018249765578155164,-0.018418346744474533,27.979147911071777,28.1278244972229,27.041531867980957,28.058191207274415,27.768155075840923,0.2900361314334923,0.321282194565382,-0.031246063131889712,41.97528278173439,28.1278244972229,28.967093702623195,27.288555291822604,0.05967537272448198,0.013405528161200842,0.013676506060558959,0.21710780304304012,42119500.0,1.25998646707582,0.0014837497293833657,0.020353108047045154,0.035938136835573564,0.021525738164623887,0.0007434638216203826,0.002270845609909866,0.015333204299260883,-0.0074304853867966925,0
2015-03-26,27.97066116333008,28.146831748955687,27.706161082042534,28.020783324852605,49842000.0,-0.005926002550280307,-0.005943630981982458,27.991405296325684,28.13861780166626,27.10290813446045,28.044725046667594,27.783155526766045,0.2615695199015491,0.30933965963261545,-0.04777013973106636,44.53620096264974,28.13861780166626,28.963110021889673,27.31412558144285,0.05860218337907052,0.013318950372877454,0.012929021448359381,0.20524185268667428,41910000.0,1.1892627057981389,-5.3186186701692506e-05,0.004401517819558443,0.007777614220823681,-0.018249765578155164,0.021525738164623887,0.0007434638216203826,-0.004398093256684721,0.009861569234299816,0
2015-03-27,27.668447494506836,27.992003036468276,27.63767982683287,27.88084151468872,34552000.0,-0.010804666613295932,-0.010863460908979721,28.013984870910644,28.12601318359375,27.154141120910644,27.986836192489015,27.774658635487587,0.2121775570014286,0.2899072391063781,-0.07772968210494952,40.76763258611263,28.12601318359375,28.97197135726889,27.280055009918605,0.0601548586465572,0.012892830678839659,0.013096211113600605,0.20789590634272478,40221200.0,0.8590494565055244,-0.013098379353639555,0.008227912809506632,-0.009028921458924088,-0.005926002550280307,-0.018249765578155164,0.021525738164623887,0.002270845609909866,-0.014558829754052205,1
2015-03-30,27.846595764160156,27.897213898509637,27.630728039258702,27.80243102073769,24788000.0,0.00643867964361533,0.006418039893623766,28.01150302886963,28.091573333740236,27.210842628479003,27.965260741976884,27.779987311685556,0.18527343029132837,0.26898047734336816,-0.0837070470520398,50.816743907151775,28.091573333740236,28.92332168139496,27.259824986085512,0.05921692870478901,0.012024821699168724,0.012121056489832327,0.19241580659677107,38940300.0,0.6365641764444547,-0.007481937250491955,-0.0008904614687221812,-0.024138339459134572,-0.010804666613295932,-0.005926002550280307,-0.018249765578155164,0.0007434638216203826,0.015623943336090518,0
2015-03-31,27.527013778686523,27.911606751548856,27.525523952048324,27.68779768680417,34932000.0,-0.011476519003624452,-0.011542882484268505,27.997061920166015,28.03179988861084,27.254750862121583,27.897838132239904,27.761248531463405,0.1365896007764995,0.24250230202999445,-0.10591270125349495,49.39075906529129,28.03179988861084,28.844242447839544,27.219357329382138,0.05796577904073823,0.012380686683693496,0.012188065912800179,0.19347954820879631,38160600.0,0.9153944120375466,-0.03954704841434997,-0.005218780302673087,-0.041621363858190374,0.00643867964361533,-0.010804666613295932,-0.005926002550280307,0.021525738164623887,-0.00717542775272495,0
2015-04-01,27.268468856811523,27.715589140377404,27.09676585390289,27.533466815645557,38902000.0,-0.009392407180585094,-0.009436793988189439,27.914337158203125,27.960240745544432,27.2940043258667,27.80101208986631,27.72474633334104,0.07626575652526668,0.20925499292904892,-0.13298923640378224,42.78834904270078,27.960240745544432,28.777106747696788,27.143374743392076,0.05843054139528654,0.011299168777326448,0.012292537168668306,0.19513797798188628,38207500.0,1.0181770594778512,-0.030881834271357822,-0.029443905455217467,-0.04986760380870914,-0.011476519003624452,0.00643867964361533,-0.010804666613295932,-0.018249765578155164,0.015333204299260883,0
2015-04-02,26.86253547668457,27.19452641775208,26.81936079062548,27.165248577852495,47760000.0,-0.01488654835218417,-0.014998465104794727,27.803375816345216,27.86069278717041,27.31476745605469,27.656631072453735,27.6608788624776,-0.0042477900238644395,0.16655443633846626,-0.1708022263623307,42.7830491776205,27.86069278717041,28.704043400472628,27.017342173868194,0.06054053427491022,0.01192061481634257,0.012445397273922841,0.19756455692520625,38799600.0,1.2309405251600531,-0.039617429140297866,-0.03966850822701662,-0.06900235801707633,-0.009392407180585094,-0.011476519003624452,0.00643867964361533,-0.005926002550280307,-0.004398093256684721,1
2015-04-06,26.993541717529297,27.072445730877497,26.58413474402092,26.73995696639396,33718000.0,0.004876912715794601,0.004865059100717778,27.699163055419923,27.788860321044922,27.32136749267578,27.55461732554228,27.61144648137032,-0.05682915582803716,0.12187771790516558,-0.17870687373320274,38.20497286614306,27.788860321044922,28.671776049790218,26.905944592299626,0.06354457998960471,0.012099494362898965,0.012288106059677149,0.19506763630734936,38605900.0,0.8733898186546616,-0.024392614623987563,-0.037171490257855044,-0.050532524402895906,-0.01488654835218417,-0.009392407180585094,-0.011476519003624452,-0.010804666613295932,0.002270845609909866,1
