Date,Open,High,Low,Close,Volume,returns,log_returns,SMA_10,SMA_20,SMA_50,EMA_12,EMA_26,MACD,MACD_signal,MACD_hist,RSI,BB_middle,BB_upper,BB_lower,BB_width,volatility_10,volatility_20,volatility_annual,volume_sma_20,volume_ratio,momentum_5,momentum_10,momentum_20,return_lag_1,return_lag_2,return_lag_3,return_lag_5,return_lag_10,target
2015-03-31 00:00:00-04:00,18.66200065612793,18.885000228881836,18.57550048828125,18.604999542236328,50122000,-0.006647282408785982,-0.00666947398762797,18.657250213623048,18.748274993896484,18.110899963378905,18.65670298482417,18.576258824246995,0.0804441605771764,0.16077168797946131,-0.08032752740228491,55.33389889027473,18.748274993896484,19.31159214124284,18.184957846550127,0.06009269093073846,0.009178755048323385,0.011702382048012067,0.18576955587663993,50857500.0,0.716079241016566,-0.0013863120398027728,0.0033212950946066577,-0.028704096976353344,0.008738237108327551,-0.009731508909358144,-0.008366963084348034,-0.00893015522852103,0.007474781080550219,0
2015-04-01 00:00:00-04:00,18.604999542236328,18.65800094604492,18.41699981689453,18.51300048828125,49162000,-0.004944856555692212,-0.004957122812163059,18.658150100708006,18.717000007629395,18.19225996017456,18.648748609041427,18.57838776632028,0.07036084272114707,0.14268951892779846,-0.0723286762066514,56.099629006373796,18.717000007629395,19.235240878257407,18.19875913700138,0.05537648879807323,0.009363347172642018,0.011758673370738828,0.18666315292207525,51417100.0,0.9748118816502681,-0.005319610525419294,0.0004839143108579247,-0.03252644232676605,0.010875428556369249,0.008738237108327551,-0.009731508909358144,-0.002719233981241853,-0.0038301257588269078,1
2015-04-02 00:00:00-04:00,18.524999618530273,18.663999557495117,18.450000762939453,18.612499237060547,37506000,0.005374533903473866,0.005360142637337408,18.63375015258789,18.685850048065184,18.27307996749878,18.62786428277063,18.573544264243314,0.05432001852731716,0.1250156188477022,-0.07069560032038505,45.13923118853167,18.685850048065184,19.171945832246347,18.19975426388402,0.0520282227386809,0.008959351078493254,0.011759134280169054,0.18667046963245107,51616100.0,0.9524547573334676,-0.0018869876417220155,-0.013008449197534855,-0.03255639641076369,-0.006647282408785982,0.010875428556369249,0.008738237108327551,-0.008366963084348034,0.008657737808293042,1
2015-04-06 00:00:00-04:00,18.5049991607666,19.010000228881836,18.468000411987305,18.85199928283691,61014000,0.012867699427462131,0.012785614000308816,18.628800010681154,18.64689998626709,18.348079948425294,18.625500429584463,18.576429817785332,0.04907061179913086,0.10982661743798794,-0.06075600563885708,52.12630994058881,18.64689998626709,19.00215199528989,18.291647977244292,0.03810306370328919,0.009075817277887449,0.011354031499718574,0.18023966235749447,50797900.0,0.7383376084444435,0.013338719358329199,-0.002652524773710585,-0.04017230317198317,-0.004944856555692212,-0.006647282408785982,0.010875428556369249,-0.009731508909358144,-0.005064739217841785,0
2015-04-07 00:00:00-04:00,18.8075008392334,18.965499877929688,18.701499938964844,18.72050094604492,39098000,-0.006975299267686141,-0.006999740390030553,18.621549987792967,18.639274978637694,18.414799938201906,18.660346407007918,18.596842370752114,0.0635040362558037,0.1005621012015511,-0.0370580649457474,54.46840276462519,18.639274978637694,18.96774655641432,18.31080340086107,0.03524510241445373,0.008871736355914905,0.010986126081257439,0.17439934489804657,51221600.0,1.1911771596357787,0.01748701462877089,-0.0038310249017123876,-0.008024423537492997,0.005374533903473866,-0.004944856555692212,-0.006647282408785982,0.008738237108327551,0.014065954686622861,1
2015-04-08 00:00:00-04:00,18.732999801635746,19.07900047302246,18.732500076293945,19.059999465942383,52728000,0.018135119400701116,0.017972639576541403,18.618050003051756,18.628900051116943,18.476819953918458,18.66960095147515,18.606002265218248,0.06359868625690268,0.09316941821262142,-0.029570731955718743,52.930117808027234,18.628900051116943,18.931024988972265,18.326775113261622,0.03243615425777184,0.008681119475903956,0.011057701490427198,0.17553556929395184,50865100.0,0.7686606337154552,-0.00048046509183852226,-0.001866111057099773,-0.010962518804686683,0.012867699427462131,0.005374533903473866,-0.004944856555692212,0.010875428556369249,-0.00893015522852103,1
2015-04-09 00:00:00-04:00,19.03300094604492,19.22100067138672,18.940000534057617,19.177000045776367,47846000,0.006138540562031336,0.006119776472180107,18.65359992980957,18.658125019073488,18.548359947204588,18.729662261393187,18.63963168749411,0.09003057389907809,0.09254164934991276,-0.0025110754508346628,56.578388330264744,18.658125019073488,19.007202211067824,18.30904782707915,0.03741824986567386,0.0103421076668738,0.010345669658091862,0.1642324143704262,50380500.0,1.0465954089379819,0.024455787954905883,0.019006082162474236,0.03163645669950599,-0.006975299267686141,0.012867699427462131,0.005374533903473866,-0.006647282408785982,-0.002719233981241853,0
2015-04-10 00:00:00-04:00,19.215499877929688,19.356000900268555,19.06599998474121,19.13249969482422,51470000,-0.0023205063798260595,-0.002323202927133299,18.716499900817873,18.701049995422363,18.62514995574951,18.7984834589906,18.679436751070572,0.11904670792002747,0.0978426610639357,0.02120404685609177,61.07528840016867,18.701049995422363,19.08379523943521,18.318304751409514,0.04093302184706604,0.009736547864764042,0.010108049708599015,0.1604603146129914,50277700.0,0.9516346213132263,0.03586666342473377,0.03391199583237947,0.04686516377781724,0.018135119400701116,-0.006975299267686141,0.012867699427462131,-0.004944856555692212,-0.008366963084348034,0
2015-04-13 00:00:00-04:00,19.17650032043457,19.263999938964844,19.006999969482425,19.118000030517575,37890000,-0.0007578551960236712,-0.0007581425134452467,18.792999839782716,18.72207498550415,18.70388994216919,18.849870572195773,18.712996969126397,0.13687360306937535,0.10564884946502363,0.031224753604351715,54.93594478723096,18.72207498550415,19.15079009574643,18.29335987526187,0.045797820014524974,0.008870987151083183,0.009085394663767737,0.14422616905921637,50041200.0,1.0285524727624438,0.02793823930578143,0.041649618997576354,0.022472199873665666,0.006138540562031336,0.018135119400701116,-0.006975299267686141,0.005374533903473866,-0.009731508909358144,1
2015-04-14 00:00:00-04:00,19.175500869750977,19.39049911499023,19.06049919128418,19.25550079345703,51672000,0.007192214809078834,0.007166474179881528,18.851999855041505,18.751525020599367,18.774469947814943,18.891121258091434,18.742997195896113,0.14812406219532193,0.1141438920110833,0.03398017018423863,59.28297205153994,18.751525020599367,19.204623454881084,18.29842658631765,0.04832656904267452,0.00883035504801719,0.008731178810663634,0.1386031667127161,49324000.0,0.7681858730030006,0.014109948960311813,0.03184370447296292,0.03178804702069016,-0.0023205063798260595,0.006138540562031336,0.018135119400701116,0.012867699427462131,0.008738237108327551,0
2015-04-15 00:00:00-04:00,19.232500076293945,19.288999557495117,19.082000732421875,19.17250061035156,38664000,-0.004310466084251341,-0.004319782926109593,18.904599952697755,18.7809250831604,18.805049972534178,18.94717964814768,18.780960425345068,0.1662192228026136,0.12455895816938936,0.041660264633224225,63.511568060870715,18.7809250831604,19.284556199835688,18.277293966485114,0.05363219484080249,0.008545681445624521,0.008721398737754418,0.13844791286838493,49553500.0,1.0427517733358895,0.028578286924802798,0.028084090963712338,0.03149866161187331,-0.0007578551960236712,-0.0023205063798260595,0.006138540562031336,-0.006975299267686141,0.010875428556369249,1
2015-04-16 00:00:00-04:00,19.184499740600582,19.372499465942383,19.177499771118164,19.302000045776367,41608000,0.006754436369916572,0.006731727364913847,18.96135005950928,18.809750080108643,18.824029998779295,18.981844411563664,18.809963402012215,0.17188100955144847,0.13402336844580118,0.037857641105647294,65.88658167117245,18.809750080108643,19.33437068075176,18.285129479465525,0.05578177258164696,0.008286471127307007,0.008737750086809963,0.1387074824875932,49449700.0,0.7818854310541823,0.005902473639110006,0.03050261123774356,0.03100128619869813,0.007192214809078834,-0.0007578551960236712,-0.0023205063798260595,0.018135119400701116,-0.006647282408785982,0
2015-04-17 00:00:00-04:00,19.131500244140625,19.17799949645996,18.719999313354492,18.777999877929688,76794000,-0.027147454491968093,-0.027522754520884297,19.04025001525879,18.83700008392334,18.84652000427246,19.031099124519464,18.84641056080956,0.18468856370990494,0.14415640749862194,0.040532156211283005,74.40590108862077,18.83700008392334,19.404914714240945,18.269085453605733,0.06029777860459847,0.0078481720433318,0.008666496267928174,0.1375763631792441,48876000.0,0.8512971601604059,0.006518224941420403,0.042618675346254964,0.02905582327561196,-0.004310466084251341,0.007192214809078834,-0.0007578551960236712,0.006138540562031336,-0.004944856555692212,1
2015-04-20 00:00:00-04:00,18.927499771118164,19.597000122070312,18.850000381469727,19.475500106811523,100322000,0.03714454326424965,0.036471305516949735,19.056800079345702,18.842800045013426,18.857330017089843,18.99216077889027,18.841343102818456,0.15081767607181362,0.1454886612132603,0.005329014858553333,55.48727901762162,18.842800045013426,19.405535247473576,18.280064842553276,0.059729467076637864,0.012607316160610716,0.010708750968495464,0.16999615148856648,50800000.0,1.5116929133858268,-0.018528672287941084,0.008891908537441484,0.006215797756049746,0.006754436369916572,-0.004310466084251341,0.007192214809078834,-0.0023205063798260595,0.005374533903473866,1
2015-04-21 00:00:00-04:00,19.565500259399418,19.729999542236328,19.34000015258789,19.55900001525879,92870000,0.004287433338775237,0.004278268482925638,19.119150161743164,18.870350074768066,18.872950019836427,19.06652067549354,18.88831769570683,0.17820297978670752,0.15203152492794975,0.02617145485875777,63.44630985311189,18.870350074768066,19.499909870175202,18.24079027936093,0.06672476058077306,0.016796843562784897,0.013213388171066872,0.20975603446323318,52052500.0,1.9273233754382595,0.018699658736441194,0.03307345892709934,0.029115728780651384,-0.027147454491968093,0.006754436369916572,-0.004310466084251341,-0.0007578551960236712,0.012867699427462131,0
2015-04-22 00:00:00-04:00,19.59550094604492,19.714000701904297,19.399999618530273,19.489999771118164,69494000,-0.0035278001987215646,-0.0035340375596052956,19.20300006866455,18.910525035858154,18.889850006103515,19.142286727765118,18.937997867525496,0.20428886023962178,0.16248299199028415,0.04180586824933763,67.45338225123291,18.910525035858154,19.608101159471083,18.212948912245224,0.07377649454895462,0.016397804327743726,0.012991976005985947,0.20624122530694214,54456700.0,1.7053916230693376,0.01576168935086253,0.04479041835635389,0.042840723404307335,0.03714454326424965,-0.027147454491968093,0.006754436369916572,0.007192214809078834,-0.006975299267686141,1
2015-04-23 00:00:00-04:00,19.510499954223633,19.5939998626709,19.3075008392334,19.499500274658203,159600000,0.0004874552925402398,0.0004873365248035342,19.24600009918213,18.94980001449585,18.909090003967286,19.195781042127123,18.978886897421248,0.21689414470587565,0.17336522253340247,0.04352892217247317,68.02583580315287,18.94980001449585,19.685921198071366,18.213678830920333,0.07769170999297224,0.01581874897183834,0.013009268154282397,0.20651572965110088,55703200.0,1.247576440850795,0.01656013303737658,0.022560352425199826,0.041995218499481846,0.004287433338775237,0.03714454326424965,-0.027147454491968093,-0.004310466084251341,0.018135119400701116,1
2015-04-24 00:00:00-04:00,21.950000762939453,22.63249969482422,21.950000762939453,22.2549991607666,343538000,0.1413112565602248,0.13217782645721562,19.27825012207031,18.997375011444092,18.926080017089845,19.242507077901134,19.01745085129065,0.22505622661048363,0.18370342334881873,0.041352803261664905,66.9275076184776,18.997375011444092,19.747022391393696,18.247727631494488,0.07892115405396938,0.015769044588196165,0.012781594502715083,0.20290152247832638,60253700.0,2.6487999907059647,0.010232112134154425,0.016817032284091038,0.05129932724520159,-0.0035278001987215646,0.004287433338775237,0.03714454326424965,0.006754436369916572,0.006138540562031336,0
2015-04-27 00:00:00-04:00,22.19300079345703,22.34950065612793,21.870500564575195,21.92799949645996,108618000,-0.014693312812301018,-0.014802328720787992,19.59050006866455,19.19174995422363,18.996040000915528,19.705967398341976,19.257269244585167,0.44869815375680844,0.2367023694304167,0.21199578432639174,83.12890726255979,19.19174995422363,20.789716013925233,17.59378389452203,0.16652635257473522,0.04669886568180075,0.03329107187005907,0.5284793822817259,74500600.0,4.611211184876363,0.18516345220150576,0.1632039469880191,0.21165094819654695,0.0004874552925402398,-0.0035278001987215646,0.004287433338775237,-0.027147454491968093,-0.0023205063798260595,0
2015-04-28 00:00:00-04:00,21.925500869750977,21.950000762939453,21.402000427246097,21.465499877929688,82810000,-0.02109173792187191,-0.021317346584747692,19.87150001525879,19.361749935150147,19.057430000305175,20.04781849036013,19.45510111509441,0.5927173752657175,0.30790537059747686,0.2848120046682407,80.08064420921123,19.361749935150147,21.340457715554727,17.383042154745567,0.20439348581941444,0.04746096241120573,0.03375187983825086,0.5357944819976804,77321700.0,1.4047544221091879,0.12592741527549678,0.14698187370315186,0.18350602552520034,0.1413112565602248,0.0004874552925402398,-0.0035278001987215646,0.03714454326424965,-0.0007578551960236712,1
2015-04-29 00:00:00-04:00,21.337499618530273,21.711999893188477,21.30150032043457,21.4685001373291,72434000,0.00013977123367614475,0.00013976146658735783,20.092499923706054,19.498549938201904,19.104910011291505,20.265923319216984,19.6040195419711,0.661903777245886,0.3787050519271587,0.2831987253187273,72.05060339633576,19.498549938201904,21.66282154651538,17.334278329888427,0.22199308309313792,0.04878568649000111,0.034407069090538166,0.5461952889370878,79641300.0,1.0397871456141474,0.09747430140516178,0.11477235041446487,0.14607971850733614,-0.014693312812301018,0.1413112565602248,0.0004874552925402398,0.004287433338775237,0.007192214809078834,0
2015-04-30 00:00:00-04:00,21.355499267578125,21.587499618530273,20.961999893188477,21.089000701904297,72958000,-0.017677035330704638,-0.017835140106403087,20.322099876403808,19.64172496795654,19.158850021362305,20.45093513738808,19.742129215701322,0.708805921686757,0.44472522587907837,0.2640806958076787,71.45398505692933,19.64172496795654,21.93228361129076,17.351166324622323,0.23323395954999165,0.04864125064733221,0.03429489310767844,0.5444145504147614,80756900.0,0.8969388374244183,0.10151361669807901,0.11975482873308096,0.15391027495551235,-0.02109173792187191,-0.014693312812301018,0.1413112565602248,-0.0035278001987215646,-0.004310466084251341,1
2015-05-01 00:00:00-04:00,21.19099998474121,21.281999588012695,20.799999237060547,21.14349937438965,71316000,0.0025842226123322654,0.0025808892506080355,20.500799942016602,19.770524978637695,19.20726001739502,20.549099070390575,19.84189747393858,0.7072015964519949,0.4972204999936617,0.20998109645833318,67.23637886325962,19.770524978637695,22.08343742889574,17.457612528379652,0.23397582540242856,0.04955935661920125,0.03465828024518267,0.5501831423876163,81946700.0,0.8903104090829771,0.08151493140118204,0.09258111345404108,0.13914547321778858,0.00013977123367614475,-0.02109173792187191,-0.014693312812301018,0.0004874552925402398,0.006754436369916572,1
2015-05-04 00:00:00-04:00,21.239999771118164,21.488500595092773,21.121000289916992,21.152000427246097,45408000,0.00040206461125102955,0.0004019838049340674,20.737349891662596,19.89707498550415,19.251129989624022,20.640545271005816,19.93831242952755,0.702232841478267,0.5382229682905828,0.16400987318768423,67.71936018784163,19.89707498550415,22.22014763319483,17.57400233781347,0.2335089604259053,0.04795413515400432,0.034671063772863435,0.5503860745983448,83637200.0,0.8526827775200508,-0.049943825131048225,0.12597185599304428,0.13598389475226758,-0.017677035330704638,0.00013977123367614475,-0.02109173792187191,0.1413112565602248,-0.027147454491968093,0
2015-05-05 00:00:00-04:00,21.142499923706055,21.375499725341797,21.051000595092773,21.059499740600582,57128000,-0.0043731412999766794,-0.004382731451997741,20.904999923706054,20.01207504272461,19.290509986877442,20.719230679658168,20.028215244173367,0.6910154354848004,0.5687814617294263,0.12223397375537404,66.97395707789934,20.01207504272461,22.3450117679,17.67913831754922,0.23315290595250182,0.047292861272766565,0.03467069549538676,0.5503802283746443,82856900.0,0.5480291924993573,-0.03538850269214666,0.08608252990885812,0.1220030358532389,0.0025842226123322654,-0.017677035330704638,0.00013977123367614475,-0.014693312812301018,0.03714454326424965,0
2015-05-06 00:00:00-04:00,21.07150077819824,21.13599967956543,20.727500915527344,20.954999923706055,51050000,-0.004962122471174446,-0.004974474679940801,21.055049896240234,20.129024982452393,19.331559982299805,20.771579765957,20.10460668835316,0.6669730776038385,0.5884197849043088,0.07855329269952971,66.86025327932127,20.129024982452393,22.42353602817146,17.834513936733327,0.22798034656117927,0.04747223038997373,0.034623090515459455,0.5496245227463091,83758400.0,0.6820569638388508,-0.01891407792215194,0.07671658695082528,0.12494317333157823,0.00040206461125102955,0.0025842226123322654,-0.017677035330704638,-0.02109173792187191,0.004287433338775237,1
2015-05-07 00:00:00-04:00,21.207500457763672,21.424999237060547,21.142499923706055,21.3439998626709,55322000,0.018563585797238602,0.018393385562940696,21.201549911499022,20.223775005340578,19.372069969177247,20.799798251764546,20.167598779860782,0.632199471903764,0.5971757223041999,0.035023749599564113,64.83575777661522,20.223775005340578,22.48872892246377,17.958821088217384,0.2239892321314965,0.04751427431680886,0.03459744866036166,0.5492174709158504,83674500.0,0.6101022414236117,-0.023918774499303797,0.07516676089236518,0.09942290193395742,-0.0043731412999766794,0.00040206461125102955,0.0025842226123322654,0.00013977123367614475,-0.0035278001987215646,1
2015-05-08 00:00:00-04:00,21.537500381469727,21.760000228881836,21.508499145507812,21.684499740600582,58176000,0.0159529554029465,0.015827044346981633,21.385999870300292,20.332124996185303,19.41357997894287,20.88352157651937,20.25473960080968,0.6287819757096926,0.6034969729852985,0.025285002724394157,73.60191773487215,20.332124996185303,22.593561366770416,18.07068862560019,0.2224495837015955,0.047531558681414954,0.034725015490432345,0.5512425315632976,84048300.0,0.6582167634562508,0.012091571543433766,0.09459214656951143,0.11299993803628339,-0.004962122471174446,-0.0043731412999766794,0.00040206461125102955,-0.017677035330704638,0.0004874552925402398,0
2015-05-11 00:00:00-04:00,21.625499725341797,21.950000762939453,21.568500518798828,21.642499923706055,47874000,-0.0019368589267424463,-0.001938737063509304,21.328949928283688,20.459724998474123,19.46246997833252,21.006748986378017,20.36064775931271,0.6461012270653086,0.6120178238013005,0.03408340326400805,71.74640930909567,20.459724998474123,22.724146851047628,18.195303145900617,0.22135408493930248,0.013164203182372778,0.03473772891058368,0.5514443508514987,84383600.0,0.689423063249257,0.02558707793026116,-0.025634663746550657,0.13338560493832063,0.018563585797238602,-0.004962122471174446,-0.0043731412999766794,0.0025842226123322654,0.1413112565602248,0
2015-05-12 00:00:00-04:00,21.554000854492188,21.662500381469727,21.33550071716309,21.551000595092773,38956000,-0.004227761531053864,-0.004236723783933855,21.3003999710083,20.585949993133546,19.51515998840332,21.10455682289002,20.455599771489993,0.6489570514000285,0.6194056693210461,0.029551382078982336,70.67990609973117,20.585949993133546,22.816654658718324,18.35524532754877,0.21672108076905175,0.012451811829345459,0.0347522519599618,0.5516748971130956,84882800.0,0.564001187519733,0.023189272246238346,-0.013019864069223286,0.13204832561767366,0.0159529554029465,0.018563585797238602,-0.004962122471174446,0.00040206461125102955,-0.014693312812301018,0
2015-05-13 00:00:00-04:00,21.499000549316406,21.67650032043457,21.290000915527344,21.3435001373291,39926000,-0.00962834448674832,-0.009674996692712878,21.30895004272461,20.70072498321533,19.560519981384278,21.173240480151982,20.536740573238347,0.6364999069136346,0.6228245168395639,0.013675390074070704,70.36563061650362,20.70072498321533,22.878795946415735,18.522654020014926,0.2104342688448293,0.010444661925930075,0.03483840169584693,0.5530424817730912,84247000.0,0.46240222203757997,0.02333867663269462,0.003983169162111944,0.11921267726341078,-0.0019368589267424463,0.0159529554029465,0.018563585797238602,-0.0043731412999766794,-0.02109173792187191,1
2015-05-14 00:00:00-04:00,21.47249984741211,21.649999618530273,21.350500106811523,21.61400032043457,37770000,0.012673656212196072,0.012594017600344542,21.296450042724608,20.80927495956421,19.602779998779297,21.199434273563845,20.596500540948774,0.602933732615071,0.6188463599946653,-0.015912627379594313,67.53519146952613,20.80927495956421,22.880430016969505,18.738119902158914,0.19906076126437708,0.010922386765013404,0.03494285023450576,0.5547005509216635,84310100.0,0.473561293368173,0.018539738250418436,-0.00582248406737329,0.11323507408341826,-0.004227761531053864,-0.0019368589267424463,0.0159529554029465,-0.004962122471174446,0.00013977123367614475,0
2015-05-15 00:00:00-04:00,21.399999618530273,21.520000457763672,21.21500015258789,21.299999237060547,84806000,-0.014527670894737499,-0.014634230809673496,21.348950004577638,20.92487497329712,19.652340011596678,21.26321366539011,20.67187089498476,0.5913427704053511,0.6133456420768025,-0.02200287167145143,38.44213639646457,20.92487497329712,22.897553276535294,18.952196670058942,0.18854863465187457,0.009786049295872977,0.03497535899442663,0.5552166114867538,84118200.0,0.44901103447292023,0.012649946565820747,0.024894475843175723,0.11978034758963285,-0.00962834448674832,-0.004227761531053864,-0.0019368589267424463,0.018563585797238602,-0.017677035330704638,0
2015-05-18 00:00:00-04:00,21.299999237060547,21.363500595092773,21.072999954223633,21.261999130249023,47804000,-0.0017840426372131013,-0.0017856359365701227,21.364599990844727,21.050974941253664,19.69050998687744,21.26887298410864,20.718398920323708,0.5504740637849324,0.6007713264184286,-0.05029726263349621,38.62318464999119,21.050974941253664,22.749150743825904,19.352799138681423,0.16133939708838094,0.01116899871239028,0.03445172410530961,0.5469041653203508,84518800.0,1.0033980605498423,-0.017731582842103744,0.007401795696149627,0.134306069630719,0.012673656212196072,-0.00962834448674832,-0.004227761531053864,0.0159529554029465,0.0025842226123322654,0
2015-05-19 00:00:00-04:00,21.243499755859375,21.41200065612793,21.0314998626709,21.08550071716309,49284000,-0.008301120322916078,-0.008335766490117039,21.375599861145016,21.14029989242554,19.735659980773924,21.267815468130237,20.758665602540397,0.5091498655898405,0.5824470342527109,-0.0732971686628704,45.643316523408,21.14029989242554,22.669034238866367,19.61156554598471,0.1446274985898914,0.011198868909678946,0.03374216120057397,0.535640203407428,81892900.0,0.5837380285714635,-0.017581184927728755,0.005200392434808965,0.09173058528097444,-0.014527670894737499,0.012673656212196072,-0.00962834448674832,-0.0019368589267424463,0.00040206461125102955,1
