Price,Close,High,Low,Open,Volume,returns,log_returns,SMA_10,SMA_20,SMA_50,EMA_12,EMA_26,MACD,MACD_signal,MACD_hist,RSI,BB_middle,BB_upper,BB_lower,BB_width,volatility_10,volatility_20,volatility_annual,volume_sma_20,volume_ratio,momentum_5,momentum_10,momentum_20,return_lag_1,return_lag_2,return_lag_3,return_lag_5,return_lag_10,target
2018-03-14,21.775333404541016,22.65399932861328,21.59533309936523,22.450666427612305,119511000.0,-0.044494497652946774,-0.04551475671341543,22.201000022888184,22.46593313217163,22.42689334869385,22.337198421911914,22.37194410946321,-0.03474568755129681,0.004643749264045318,-0.03938943681534213,39.74817606120487,22.46593313217163,23.734900577119973,21.19696568722329,0.11296814937378732,0.02786528239292997,0.024517633702013535,0.3892053690678222,80321175.0,1.4879139903020593,-0.017062906429053393,-0.04789248705008897,0.009176293941952407,-0.010621995702379428,0.05605653312252623,-0.005864531827206032,0.012492436638843696,-0.022593189478732012,0
2018-03-15,21.706666946411133,22.190000534057617,21.406667709350582,21.958667755126953,98472000.0,-0.003153405592199232,-0.003158388052850371,22.165466690063475,22.476899814605712,22.43365333557129,22.24019357952718,22.3226643196075,-0.08247074008032129,-0.012779148604828003,-0.0696915914754933,35.37867654733985,22.476899814605712,23.71363953789397,21.240160091317453,0.11004540069930942,0.025684600978793572,0.024507958280005463,0.38905177650504447,82281750.0,1.1967659900281655,-0.010635076662112164,-0.016106124731365745,0.010207578839241949,-0.044494497652946774,-0.010621995702379428,0.05605653312252623,-0.009629843215428147,-0.03535822749677753,0
2018-03-16,21.42333221435547,21.82666778564453,21.271333694458008,21.528667449951172,91759500.0,-0.01305288982206032,-0.013138827430316807,22.0736665725708,22.434499740600586,22.439119987487793,22.114522600269993,22.25604712662587,-0.14152452635587665,-0.03852822415503773,-0.10299630220083891,29.810826080161135,22.434499740600586,23.756144359051998,21.112855122149174,0.11782251743813839,0.025414156639305765,0.023177758170817072,0.36793550440786377,82435050.0,1.113112686897139,-0.017788939977718354,-0.04108981137925949,-0.03807591820662071,-0.003153405592199232,-0.044494497652946774,-0.010621995702379428,-0.005864531827206032,0.012661277814635996,0
2018-03-19,20.90399932861328,21.38333320617676,20.64466667175293,21.100000381469727,112264500.0,-0.024241461624452176,-0.024540122382657712,21.941733169555665,22.361399745941164,22.43770664215088,21.928288250784345,22.155895437884197,-0.22760718709985284,-0.07634401674400076,-0.15126317035585207,29.36378317313107,22.361399745941164,23.850157855639946,20.87264163624238,0.13315428610134372,0.026223052064413957,0.02366420583441387,0.375657621670217,83816325.0,1.3394109083164885,-0.09247204269466602,-0.05936706293572458,-0.06536707252333995,-0.01305288982206032,-0.003153405592199232,-0.044494497652946774,0.05605653312252623,-0.0052816914935877035,0
2018-03-20,20.703332901000977,21.083332061767575,20.583999633789062,20.9913330078125,71464500.0,-0.00959942757640797,-0.009645799079847998,21.8240665435791,22.28066635131836,22.429666633605958,21.739833581586904,22.048298212929886,-0.3084646313429822,-0.12276813966379706,-0.18569649167918512,31.048163686283758,22.28066635131836,23.94419765814336,20.61713504449336,0.14932509473412298,0.026048444871846814,0.023706872632746567,0.37633493609598295,84382500.0,0.8469113856546084,-0.0915340703943548,-0.05377816749991127,-0.07234823169866667,-0.024241461624452176,-0.01305288982206032,-0.003153405592199232,-0.010621995702379428,-0.015449266428910424,1
2018-03-21,21.10199928283691,21.496000289916992,20.679332733154297,20.683332443237305,89376000.0,0.0192561450729829,0.019073091713505946,21.71893310546875,22.224766349792482,22.403159942626953,21.64170522793306,21.97820199588596,-0.3364967679529016,-0.16551386532161796,-0.17098290263128366,40.95704408637964,22.224766349792482,23.970011155854053,20.47952154373091,0.15705405209606324,0.026640292845549637,0.024242828860021954,0.3848429774419055,86436600.0,1.0340064278326542,-0.03092187426915305,-0.04745716365094088,-0.050315034431420935,-0.00959942757640797,-0.024241461624452176,-0.01305288982206032,-0.044494497652946774,0.012492436638843696,0
2018-03-22,20.606666564941406,21.254667282104492,20.545333862304688,20.926000595092773,74097000.0,-0.02347326010471329,-0.023753145635010495,21.58559970855713,22.10119972229004,22.37037326812744,21.48246851054973,21.876606778778957,-0.39413826822922715,-0.21123874590313982,-0.18289952232608733,34.29882717479538,22.10119972229004,23.93955103403565,20.262848410544432,0.1663576036455206,0.02728633333337899,0.022650823099229868,0.3595706694688772,84914100.0,0.8726112624405135,-0.05067569259644422,-0.0607718293828875,-0.10708608392499586,0.0192561450729829,-0.00959942757640797,-0.024241461624452176,-0.003153405592199232,-0.009629843215428147,0
2018-03-23,20.1026668548584,20.75,20.030000686645508,20.75,99823500.0,-0.024458090225057294,-0.02476215748924565,21.414733123779296,21.932833099365233,22.326026611328125,21.270191332751065,21.745203821451508,-0.4750124887004432,-0.2639934944626005,-0.2110189942378427,32.05867013668353,21.932833099365233,23.858087354510666,20.0075788442198,0.17555910323333032,0.02790862716580223,0.02238882809703481,0.35541162774557755,85542225.0,1.1669500062688338,-0.06164612238109768,-0.0783384431879196,-0.14347390528384352,-0.02347326010471329,0.0192561450729829,-0.00959942757640797,-0.01305288982206032,-0.005864531827206032,1
2018-03-26,20.278667449951172,20.506000518798828,19.423999786376953,20.48933219909668,125628000.0,0.00875508689287341,0.008716983357954528,21.139199829101564,21.75536651611328,22.28099994659424,21.117649196935698,21.63657149763667,-0.5189223007009716,-0.31497925571027474,-0.20394304499069682,36.05760304608753,21.75536651611328,23.59762432729231,19.913108704934253,0.1693612295444019,0.0182109663589529,0.02208670093706037,0.350615507767914,88568625.0,1.4184255429052894,-0.029914461287135596,-0.11962025264046972,-0.1489563453444217,-0.024458090225057294,-0.02347326010471329,0.0192561450729829,-0.024241461624452176,0.05605653312252623,0
2018-03-27,18.61199951171875,20.284666061401367,18.478666305541992,20.266666412353516,208080000.0,-0.08218823758246674,-0.08576296122040042,20.72146644592285,21.51599988937378,22.20494659423828,20.732164629979245,21.412529128309416,-0.6803644983301709,-0.38805630423425397,-0.2923081940959169,25.186852451313285,21.51599988937378,23.67559520101475,19.35640457773281,0.20074319787550668,0.028527384744643104,0.02761775557335708,0.4384182781012254,95374575.0,2.1817135227077027,-0.10101433422737038,-0.18330215144171824,-0.20459270056404522,0.00875508689287341,-0.024458090225057294,-0.02347326010471329,-0.00959942757640797,-0.010621995702379428,0
2018-03-28,17.185333251953125,17.91200065612793,16.80666732788086,17.6386661529541,315021000.0,-0.0766530355251378,-0.07975020560866929,20.262466430664062,21.23173322677612,22.095239906311036,20.186498264129074,21.09940350783858,-0.9129052437095062,-0.4930260921293044,-0.4198791515802018,21.526676332857164,21.23173322677612,24.039867942072274,18.42359851147997,0.2645224189002818,0.03308578070048434,0.03122125979071427,0.4956221341462228,106573350.0,2.9559078324928323,-0.18560639579157623,-0.2107889724265115,-0.24858625134436219,-0.08218823758246674,0.00875508689287341,-0.024458090225057294,0.0192561450729829,-0.044494497652946774,1
2018-03-29,17.742000579833984,18.06399917602539,16.547332763671875,17.099332809448242,227560500.0,0.032392000767142104,0.0318784406408496,19.86599979400635,21.015733242034912,21.987199935913086,19.810421697314446,20.850706994653056,-1.0402852973386096,-0.6024779331711655,-0.43780736416744415,26.819093704013056,21.015733242034912,24.19502374413771,17.836442739932114,0.3025628909053429,0.03710583793494524,0.03240247292989084,0.5143733114159615,112787175.0,2.0176097149343444,-0.13901646712628157,-0.18264740396879064,-0.1958117868299748,-0.0766530355251378,-0.08218823758246674,0.00875508689287341,-0.02347326010471329,-0.003153405592199232,0
2018-04-02,16.832000732421875,17.35533332824707,16.305999755859375,17.083999633789062,241710000.0,-0.05129071230255955,-0.05265286271087222,19.40686664581299,20.740266609191895,21.864413299560546,19.352203087330974,20.553025049302597,-1.2008219619716236,-0.7221467389312571,-0.47867522304036647,13.36537083555281,20.740266609191895,24.36013090164755,17.12040231673624,0.34906632211288596,0.03833730769755294,0.0331610937199308,0.5264160431150561,121053075.0,1.9967274685091643,-0.16269812090359892,-0.2143145350122988,-0.24659820257206921,0.032392000767142104,-0.0766530355251378,-0.08218823758246674,-0.024458090225057294,-0.01305288982206032,1
2018-04-03,17.8353328704834,18.22333335876465,16.965999603271484,17.988000869750977,282666000.0,0.05960860827013281,0.057899602458025494,19.1,20.52086658477783,21.754426612854004,19.118838438585193,20.351714517538213,-1.2328760789530193,-0.8242926069356096,-0.40858347201740974,23.14419700381515,20.52086658477783,24.291044822456687,16.750688347098976,0.3674482480652679,0.046395008861118345,0.03696622961443855,0.586820702805093,132318525.0,2.136254163957768,-0.12048792582146006,-0.14679805571604232,-0.19745014923923054,-0.05129071230255955,0.032392000767142104,-0.0766530355251378,0.00875508689287341,-0.024241461624452176,1
2018-04-04,19.12933349609375,19.224666595458984,16.799999237060547,16.851999282836914,298450500.0,0.07255264788199489,0.07004145954947365,18.942600059509278,20.38333330154419,21.668266639709472,19.12045306281728,20.261167775208992,-1.1407147123917127,-0.8875770280268303,-0.2531376843648825,36.07857044799341,20.38333330154419,24.145428843888915,16.621237759199467,0.36913447733886756,0.05405273034728477,0.041301800988263686,0.6556457646841647,144026775.0,2.0721876192812068,0.02779572307904199,-0.07602637760952613,-0.1257159858399408,0.05960860827013281,-0.05129071230255955,0.032392000767142104,-0.08218823758246674,-0.00959942757640797,1
2018-04-05,20.381332397460938,20.417333602905273,19.213333129882812,19.28933334350586,286816500.0,0.06544916484533281,0.0633964612779032,18.87053337097168,20.294733238220214,21.605506629943847,19.314434498916302,20.270068858338767,-0.955634359422465,-0.9011884943059573,-0.05444586511650773,43.799120846720015,20.294733238220214,23.96362312991431,16.625843346526118,0.36156079004622055,0.058309339232754026,0.0441415552537788,0.7007254661106921,154612125.0,1.8550711983293677,0.18597248587801385,-0.034151592733780434,-0.07998801865941407,0.07255264788199489,0.05960860827013281,-0.05129071230255955,-0.0766530355251378,0.0192561450729829,0
2018-04-06,19.953332901000977,20.618667602539062,19.700000762939453,20.066667556762695,202804500.0,-0.020999583742291605,-0.021223211265089487,18.805200004577635,20.195399856567384,21.543386611938477,19.412726560775482,20.246606935573006,-0.8338803747975234,-0.8877268704042706,0.05384649560674715,43.21413370613923,20.195399856567384,23.783417465771997,16.60738224736277,0.35533018753652634,0.058212960870121865,0.044301205551021794,0.703259836010147,162077700.0,1.2512794789165937,0.12463827352595458,-0.03170496605462436,-0.09055002664985001,0.06544916484533281,0.07255264788199489,0.05960860827013281,0.032392000767142104,-0.02347326010471329,0
2018-04-09,19.310667037963867,20.63333320617676,19.28066635131836,20.024667739868164,153747000.0,-0.03220844689083846,-0.032738552591198074,18.726000022888183,20.07036657333374,21.479413299560548,19.397025095727543,20.177278054268626,-0.7802529585410838,-0.8662320880316333,0.08597912949054953,42.72760781551133,20.07036657333374,23.595008577933744,16.545724568733736,0.3512284632890541,0.05860017762194241,0.04475510071000571,0.7104651982819524,165634950.0,0.9282280098493706,0.14725916098420644,-0.039397748697363566,-0.1146498335872228,-0.020999583742291605,0.06544916484533281,0.07255264788199489,-0.05129071230255955,-0.024458090225057294,1
2018-04-10,20.31333351135254,20.47333335876465,19.57866668701172,19.931333541870117,164847000.0,0.05192293313418306,0.05061985415504579,18.72946662902832,19.93433322906494,21.42854663848877,19.53799562120831,20.18735623627484,-0.6493606150665308,-0.8228577934386129,0.17349717837208212,48.34136885902025,19.93433322906494,23.176020153996646,16.692646304133234,0.3252365542084162,0.06105649049087785,0.04446633851721058,0.7058812405809108,167679300.0,0.9831088273865647,0.13893772876928523,0.0017094841900693325,-0.11811525738110118,-0.03220844689083846,-0.020999583742291605,0.06544916484533281,0.05960860827013281,0.00875508689287341,0
